Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount,AcceptedAnswerId
"65809","2020-01-03 17:47:57","1","57","<clustering><gpu><dynamic-programming>","1","",""
"65814","2020-01-03 19:09:22","2","73","<categorical-data><encoding><categorical-encoding>","1","","65841"
"65815","2020-01-03 19:27:14","3","1045","<regression><correlation>","2","1","65873"
"65819","2020-01-03 20:33:50","2","48","<machine-learning><python><keras><tensorflow>","0","",""
"65824","2020-01-03 22:55:51","1","295","<r><time-series>","1","","65827"
"65825","2020-01-03 23:14:30","1","1667","<python><nlp><pandas><python-3.x>","0","",""
"65828","2020-01-04 04:39:55","2","297","<neural-network><deep-learning><regularization>","2","","65831"
"65830","2020-01-04 05:59:06","4","35","<machine-learning-model><data-science-model>","3","",""
"65832","2020-01-04 06:35:25","2","532","<machine-learning><deep-learning><data-mining><predictive-modeling><statistics>","2","","65842"
"65833","2020-01-04 06:46:34","1","852","<pca><matrix-factorisation>","1","1",""
"65835","2020-01-04 08:46:59","2","86","<machine-learning>","2","","65850"
"65836","2020-01-04 09:11:14","2","70","<neural-network><optimization><gradient-descent>","1","","65882"
"65839","2020-01-04 10:38:34","17","29014","<classification><accuracy><class-imbalance>","3","2",""
"65854","2020-01-04 12:40:40","2","182","<machine-learning><deep-learning><lstm>","1","1","65870"
"65857","2020-01-04 13:35:19","1","48","<neural-network><nlp><feature-engineering><word-embeddings>","1","","65859"
"65864","2020-01-04 16:53:52","8","519","<nlp><neural-style-transfer>","2","6","66674"
"65865","2020-01-04 17:19:57","2","56","<nlp>","3","","65869"
"65872","2020-01-04 21:43:24","0","78","<prediction>","2","0",""
"65875","2020-01-04 22:05:58","1","105","<r><cross-validation>","0","1",""
"65878","2020-01-04 23:23:12","1","30","<deep-learning><nlp><unsupervised-learning><semantic-similarity>","0","",""
"65886","2020-01-05 04:04:36","6","592","<classification><class-imbalance><binary>","3","1",""
"65888","2020-01-05 07:15:48","0","48","<neural-network><deep-learning><image-classification>","2","",""
"65896","2020-01-05 10:03:16","1","47","<machine-learning><scikit-learn><decision-trees><learning><adaboost>","0","",""
"65908","2020-01-05 14:23:26","7","300","<machine-learning><neural-network><probability-calibration>","1","2",""
"65909","2020-01-05 14:33:22","1","48","<machine-learning><deep-learning><data-mining><predictive-modeling><machine-learning-model>","1","","65910"
"65916","2020-01-05 18:57:38","2","417","<statistics><labels>","1","1",""
"65917","2020-01-05 19:22:58","4","1198","<python><pandas><decision-trees>","1","",""
"65918","2020-01-05 20:57:15","2","1264","<siamese-networks><one-shot-learning>","4","1",""
"65921","2020-01-05 21:30:54","2","259","<tensorflow><gan><embeddings>","0","",""
"65922","2020-01-05 22:15:41","6","739","<machine-learning><decision-trees><xgboost><supervised-learning><ensemble-modeling>","1","0","65923"
"65925","2020-01-06 02:15:56","2","138","<clustering><algorithms>","2","","65928"
"65932","2020-01-06 03:55:37","2","107","<algorithms><mathematics>","0","",""
"65933","2020-01-06 04:42:29","1","21","<scikit-learn><cnn><svm><class-imbalance>","0","",""
"65934","2020-01-06 05:03:09","0","673","<scikit-learn><cross-validation><training><class-imbalance><encoding>","1","",""
"65936","2020-01-06 07:51:47","0","338","<neural-network><cnn><object-detection><object-recognition><yolo>","1","","65940"
"65942","2020-01-06 09:33:03","2","262","<machine-learning><overfitting>","2","1","65943"
"65945","2020-01-06 09:59:38","10","16620","<cnn><rnn><object-detection><yolo>","3","",""
"65947","2020-01-06 10:49:37","0","41","<machine-learning><deep-learning><ocr><text-generation>","0","1",""
"65948","2020-01-06 11:10:15","0","488","<cnn><image-classification>","2","0","65953"
"65950","2020-01-06 11:23:10","0","30","<python><scikit-learn><pandas><feature-extraction><pipelines>","0","",""
"65951","2020-01-06 11:30:17","0","65","<python><deep-learning><pytorch><convolutional-neural-network><neural-style-transfer>","1","","65962"
"65952","2020-01-06 11:40:37","2","52","<machine-learning><deep-learning><predictive-modeling><statistics><feature-selection>","1","","65958"
"65954","2020-01-06 11:54:31","0","17","<deep-learning><keras><audio-recognition>","0","",""
"65956","2020-01-06 12:37:37","5","5530","<xgboost><missing-data><lightgbm>","1","",""
"65961","2020-01-06 13:57:21","3","108","<python><scikit-learn><preprocessing><categorical-data>","2","","67976"
"65963","2020-01-06 14:13:27","2","116","<machine-learning><neural-network><unsupervised-learning>","2","","65965"
"65967","2020-01-06 14:46:47","3","39","<machine-learning><classification><time-series><regression>","1","",""
"65968","2020-01-06 15:17:04","8","2133","<scikit-learn><data-imputation>","3","1",""
"65969","2020-01-06 15:25:09","2","116","<machine-learning><python><deep-learning><pca><overfitting>","1","",""
"65973","2020-01-06 16:21:17","2","487","<machine-learning><feature-selection><feature-engineering>","2","",""
"65975","2020-01-06 16:55:48","6","1046","<machine-learning><classification><regression>","2","4",""
"65978","2020-01-06 17:50:40","6","355","<machine-learning><classification><labels>","1","",""
"65979","2020-01-06 18:29:56","6","15456","<keras>","3","",""
"65980","2020-01-06 19:14:02","2","56","<python><classification><categorical-data><supervised-learning>","2","","65985"
"65981","2020-01-06 19:21:28","2","38","<clustering><machine-learning-model><k-means><categorical-data>","1","",""
"65983","2020-01-06 20:06:07","2","54","<machine-learning><python><r><numpy>","1","","65991"
"65984","2020-01-06 20:06:31","2","29","<machine-learning><python><scikit-learn><data-mining><optimization>","1","","65986"
"65989","2020-01-06 22:02:09","2","1042","<machine-learning><deep-learning><time-series>","1","",""
"65990","2020-01-06 22:06:02","1","979","<machine-learning><neural-network><keras><tensorflow>","0","",""
"65992","2020-01-06 23:00:18","2","144","<machine-learning><predictive-modeling><statistics><logistic-regression><machine-learning-model>","1","","65993"
"65994","2020-01-07 01:06:49","3","46","<data>","1","1",""
"65995","2020-01-07 01:09:18","4","3349","<python><keras><tensorflow><activation-function>","2","","66000"
"65997","2020-01-07 03:04:45","2","56","<machine-learning><regression>","1","1","66046"
"65999","2020-01-07 04:38:37","2","199","<python><predictive-modeling><linear-regression>","1","",""
"66002","2020-01-07 06:34:00","2","204","<machine-learning><algorithms>","1","","66050"
"66003","2020-01-07 06:53:10","2","122","<machine-learning><deep-learning><statistics><cross-validation><machine-learning-model>","1","1","66106"
"66004","2020-01-07 06:54:06","1","93","<deep-learning>","1","0",""
"66005","2020-01-07 06:56:11","1","86","<random-forest><prediction>","1","","66007"
"66006","2020-01-07 07:09:33","1","31","<neural-network><algorithms><word-embeddings><embeddings>","0","",""
"66009","2020-01-07 07:29:00","3","349","<deep-learning><nlp><pytorch><bert>","1","","66019"
"66011","2020-01-07 07:47:48","2","654","<python><one-hot-encoding>","2","",""
"66013","2020-01-07 08:37:54","1","210","<machine-learning><deep-learning><statistics><logistic-regression><machine-learning-model>","1","","66036"
"66015","2020-01-07 09:07:19","1","356","<machine-learning><dataset>","5","3","66181"
"66016","2020-01-07 09:12:18","1","48","<neural-network><cnn><training><autoencoder>","2","",""
"66017","2020-01-07 09:34:19","1","374","<pandas><data-cleaning><dataframe>","0","",""
"66022","2020-01-07 10:04:19","3","142","<classification><transfer-learning>","2","",""
"66024","2020-01-07 10:38:25","1","240","<activation-function>","1","",""
"66025","2020-01-07 10:52:27","1","18","<image-classification><tools><image-segmentation>","1","",""
"66027","2020-01-07 11:20:37","0","132","<python><classification><class-imbalance>","1","",""
"66028","2020-01-07 11:22:01","4","129","<machine-learning><regression><feature-selection><gradient-descent>","4","2",""
"66031","2020-01-07 12:15:30","6","2777","<deep-learning><tensorflow><lstm><rnn><gru>","1","2","66035"
"66032","2020-01-07 12:36:17","1","22","<powerbi>","0","",""
"66033","2020-01-07 12:38:31","2","741","<machine-learning><r><feature-selection>","2","","66037"
"66034","2020-01-07 12:43:11","7","2863","<python><scikit-learn><pandas><preprocessing>","1","","66041"
"66040","2020-01-07 15:02:33","6","118","<python><predictive-modeling><data-product>","2","2","67436"
"66044","2020-01-07 17:12:07","2","26","<nlp><reference-request>","0","",""
"66045","2020-01-07 17:13:19","0","78","<machine-learning><classification><time-series><predictive-modeling><prediction>","1","",""
"66055","2020-01-07 20:06:04","1","334","<jupyter><pip>","1","",""
"66057","2020-01-07 21:19:48","1","6302","<keras><tensorflow>","1","1",""
"66058","2020-01-07 21:27:28","1","31","<statistics><data-analysis><descriptive-statistics>","0","",""
"66059","2020-01-07 22:25:33","1","2773","<pandas><data-cleaning><python-3.x><data-engineering>","2","",""
"66060","2020-01-07 23:08:43","1","221","<feature-selection><linear-regression>","3","",""
"66061","2020-01-07 23:46:20","0","51","<tensorflow>","2","",""
"66062","2020-01-08 00:13:25","0","2777","<machine-learning><scikit-learn><statistics><decision-trees>","1","1",""
"66064","2020-01-08 00:23:27","1","240","<pytorch><object-detection>","0","",""
"66066","2020-01-08 00:56:16","2","25","<machine-learning><logistic-regression><machine-learning-model><model-selection>","0","1",""
"66067","2020-01-08 01:16:04","2","74","<scikit-learn><nlp><text-mining><tfidf>","3","","66069"
"66070","2020-01-08 02:33:28","2","54","<classification><sampling><gaussian-process>","1","",""
"66071","2020-01-08 02:47:43","1","140","<clustering><machine-learning-model>","1","","66078"
"66073","2020-01-08 03:43:52","2","203","<recommender-system><ranking>","2","",""
"66075","2020-01-08 03:59:59","2","764","<machine-learning><python><dimensionality-reduction>","3","",""
"66077","2020-01-08 04:45:57","1","418","<random-forest><cross-validation><multilabel-classification><accuracy><matplotlib>","1","",""
"66079","2020-01-08 05:01:46","1","60","<python>","2","",""
"66083","2020-01-08 07:33:43","3","180","<optimization><genetic-algorithms><metaheuristics>","0","2",""
"66085","2020-01-08 08:23:16","1","22","<sql><excel>","1","",""
"66086","2020-01-08 08:42:02","2","127","<machine-learning><python><data-cleaning>","4","1","68920"
"66091","2020-01-08 09:05:51","1","48","<r><correlation><distribution><glm><multivariate-distribution>","0","",""
"66094","2020-01-08 09:32:51","7","1425","<machine-learning><decision-trees><xgboost><sampling>","2","1","66096"
"66107","2020-01-08 12:09:04","3","40","<unsupervised-learning><supervised-learning><labels><variance>","1","",""
"66108","2020-01-08 12:12:02","3","26","<neural-network><deep-learning><keras><pytorch><activation-function>","1","",""
"66111","2020-01-08 13:39:33","2","120","<nlp><similarity><cosine-distance><doc2vec>","1","1",""
"66112","2020-01-08 13:51:05","1","183","<pytorch>","0","",""
"66113","2020-01-08 14:10:29","1","32","<machine-learning><tensorflow>","0","",""
"66117","2020-01-08 15:26:59","2","250","<keras><lstm><rnn>","0","",""
"66118","2020-01-08 15:59:48","2","98","<apache-spark><hive>","0","",""
"66119","2020-01-08 18:13:12","1","86","<classification><image>","0","",""
"66120","2020-01-08 18:45:56","3","32","<neural-network><tensorflow><generative-models>","1","1",""
"66122","2020-01-08 19:48:01","2","17","<data-mining><data-cleaning><correlation>","0","",""
"66124","2020-01-08 19:57:12","1","158","<machine-learning><statistics><variance>","1","","66129"
"66126","2020-01-08 20:24:39","3","787","<machine-learning><feature-selection><optimization>","1","",""
"66134","2020-01-08 22:04:09","1","203","<python><anaconda>","1","",""
"66135","2020-01-08 22:11:01","2","1198","<etl>","1","",""
"66140","2020-01-09 00:12:03","3","287","<clustering><dataframe><distance>","4","","66145"
"66141","2020-01-09 00:16:04","3","37","<machine-learning><r><clustering><supervised-learning>","1","",""
"66147","2020-01-09 02:36:11","1","190","<deep-learning><mini-batch-gradient-descent>","2","",""
"66154","2020-01-09 05:44:03","2","271","<python><decision-trees><jupyter><image><anaconda>","2","",""
"66159","2020-01-09 07:18:26","1","115","<machine-learning><decision-trees><data-science-model><adaboost>","1","","66178"
"66160","2020-01-09 07:40:32","12","257","<clustering><k-means><kernel><spectral-clustering>","1","",""
"66162","2020-01-09 08:07:18","1","73","<machine-learning>","1","",""
"66163","2020-01-09 08:08:01","4","169","<classification><dimensionality-reduction><binary><tsne>","2","",""
"66164","2020-01-09 08:11:04","0","75","<rnn>","1","","66248"
"66165","2020-01-09 08:18:42","0","36","<deep-learning><nlp><data><stanford-nlp>","1","",""
"66174","2020-01-09 09:09:55","0","45","<classification><accuracy><binary>","1","",""
"66175","2020-01-09 09:17:00","1","22","<similarity><lsi>","0","",""
"66179","2020-01-09 10:14:35","0","200","<deep-learning><keras><tensorflow><activation-function>","1","",""
"66180","2020-01-09 10:27:02","2","585","<python><nlp>","1","",""
"66183","2020-01-09 10:36:22","1","25","<machine-learning><training><hyperparameter-tuning>","1","","66193"
"66188","2020-01-09 11:36:14","2","176","<machine-learning><random-forest><matplotlib><gridsearchcv><explainable-ai>","2","",""
"66189","2020-01-09 11:38:59","3","47","<classification><multiclass-classification>","1","","66192"
"66194","2020-01-09 13:31:50","1","61","<neural-network><image-recognition><image-preprocessing>","1","","66195"
"66198","2020-01-09 14:48:05","1","657","<clustering><feature-selection><pca><dimensionality-reduction><tsne>","1","1",""
"66201","2020-01-09 16:05:17","3","91","<python><nlp><text-filter>","2","","66408"
"66202","2020-01-09 16:27:26","2","150","<prediction><class-imbalance><sampling><binary>","1","","66211"
"66203","2020-01-09 16:37:09","1","28","<deep-learning><time-series><anomaly-detection>","0","",""
"66205","2020-01-09 17:07:08","1","369","<nlp><bert>","1","",""
"66206","2020-01-09 17:10:15","1","25","<data-mining><data-cleaning><visualization><algorithms><social-network-analysis>","1","","76716"
"66207","2020-01-09 17:20:10","31","23149","<nlp><sentiment-analysis><bert><language-model><text-classification>","4","2","66209"
"66208","2020-01-09 17:25:53","1","680","<scikit-learn><tensorflow>","1","","66210"
"66212","2020-01-09 18:08:28","1","27","<data-cleaning><missing-data>","1","",""
"66213","2020-01-09 18:09:27","4","403","<nlp>","2","2",""
"66216","2020-01-09 19:20:08","5","7541","<python><scikit-learn><regression><boosting><grid-search>","5","2",""
"66219","2020-01-09 20:34:17","7","380","<neural-network><classification><gan>","1","1",""
"66221","2020-01-09 21:02:29","2","73","<machine-learning><evaluation><bioinformatics>","0","",""
"66224","2020-01-09 21:50:36","1","176","<r><ggplot2><dplyr>","2","","66230"
"66225","2020-01-09 22:24:00","2","65","<python><keras><rnn>","0","",""
"66226","2020-01-09 23:18:03","3","62","<machine-learning><time-series><predictive-modeling><forecasting><arima>","1","1",""
"66241","2020-01-10 06:02:03","2","454","<machine-learning><deep-learning><time-series><rnn><sequence>","0","",""
"66242","2020-01-10 06:25:36","0","19","<python>","1","",""
"66243","2020-01-10 06:46:31","2","66","<machine-learning><predictive-modeling><svm><linearly-separable>","2","","66247"
"66244","2020-01-10 07:05:38","7","2539","<python><numpy>","4","","66255"
"66245","2020-01-10 07:13:22","1","302","<machine-learning><keras><tensorflow>","0","",""
"66249","2020-01-10 08:19:32","2","25","<machine-learning><statistics><multiclass-classification>","1","",""
"66251","2020-01-10 08:46:18","1","94","<machine-learning><predictive-modeling><svm><hyperparameter-tuning><hyperparameter>","0","",""
"66254","2020-01-10 09:10:01","2","336","<machine-learning><feature-selection><linear-regression>","2","","66265"
"66256","2020-01-10 09:33:47","1","80","<python><nlp><algorithms><text><search>","3","",""
"66257","2020-01-10 09:34:33","1","53","<python><recommender-system><similarity>","1","1",""
"66260","2020-01-10 10:11:42","1","158","<nlp><information-retrieval><named-entity-recognition><question-answering>","0","",""
"66261","2020-01-10 10:41:12","2","86","<dataset><clustering>","1","",""
"66262","2020-01-10 10:55:04","2","57","<clustering><dbscan>","0","",""
"66263","2020-01-10 11:04:17","1","21","<training><forecasting>","0","",""
"66264","2020-01-10 11:08:35","0","319","<python>","1","1","66266"
"66267","2020-01-10 11:47:24","2","64","<python><correlation>","0","",""
"66272","2020-01-10 13:26:38","2","254","<dataset><cnn><image-classification><data-cleaning><image-preprocessing>","2","",""
"66273","2020-01-10 13:47:27","2","89","<machine-learning><neural-network><tensorflow>","0","",""
"66277","2020-01-10 15:29:12","1","28","<r><data-cleaning><preprocessing>","0","",""
"66279","2020-01-10 15:40:44","4","2005","<scikit-learn><cnn><class-imbalance>","1","1","66281"
"66280","2020-01-10 15:41:22","3","804","<machine-learning><scikit-learn><regression><random-forest><decision-trees>","1","3",""
"66282","2020-01-10 16:31:24","2","123","<survival-analysis><time>","1","","66286"
"66285","2020-01-10 18:27:10","1","277","<python><tensorflow>","0","",""
"66287","2020-01-10 18:31:56","1","67","<neural-network><keras><tensorflow><cnn><pytorch>","0","",""
"66289","2020-01-10 20:03:50","5","871","<machine-learning><recommender-system><ranking><learning-to-rank><text-classification>","1","",""
"66290","2020-01-10 20:29:15","1","1105","<powerbi><data-table>","0","",""
"66292","2020-01-10 22:09:34","1","44","<metric>","0","",""
"66293","2020-01-10 23:22:07","5","303","<machine-learning><neural-network><data>","1","","66307"
"66296","2020-01-11 01:48:21","1","18","<cnn><image-segmentation>","0","",""
"66298","2020-01-11 03:05:07","2","347","<keras><lstm>","2","",""
"66300","2020-01-11 06:31:36","4","803","<machine-learning><online-learning><active-learning>","1","1",""
"66301","2020-01-11 07:09:42","2","49","<normalization>","1","",""
"66302","2020-01-11 07:11:10","3","1731","<machine-learning><neural-network><deep-learning><data-mining><smote>","2","","66306"
"66303","2020-01-11 07:52:56","10","1229","<machine-learning><deep-learning><data-mining><predictive-modeling><missing-data>","4","3","66308"
"66305","2020-01-11 08:13:47","2","279","<machine-learning><neural-network><deep-learning><nlp><named-entity-recognition>","1","1","66314"
"66311","2020-01-11 10:31:28","1","28","<deep-learning><counts>","0","1",""
"66312","2020-01-11 11:02:42","1","33","<machine-learning><tools><cloud-computing>","0","",""
"66318","2020-01-11 13:10:08","1","124","<machine-learning><predictive-modeling><logistic-regression>","1","","66325"
"66319","2020-01-11 13:14:06","2","29","<recommender-system><embeddings>","1","",""
"66320","2020-01-11 13:30:23","2","68","<machine-learning><neural-network><deep-learning><data-mining><predictive-modeling>","1","","66321"
"66326","2020-01-11 16:01:21","2","3980","<machine-learning><keras><regression><evaluation><model-selection>","2","",""
"66329","2020-01-11 17:58:35","2","23","<topic-model><lda><gensim><lsi>","0","",""
"66330","2020-01-11 18:02:01","2","23","<machine-learning><r><machine-learning-model>","0","",""
"66331","2020-01-11 18:12:17","3","835","<python><nlp><pandas><nltk>","1","",""
"66332","2020-01-11 18:20:16","1","153","<python><visualization>","0","",""
"66333","2020-01-11 18:58:31","1","16","<k-nn>","0","",""
"66338","2020-01-12 03:04:41","3","1323","<classification><cnn><convolution><mathematics>","1","1","66413"
"66340","2020-01-12 06:23:17","2","316","<machine-learning><neural-network><deep-learning><data-mining><predictive-modeling>","1","",""
"66341","2020-01-12 08:11:22","3","3465","<keras><hyperparameter-tuning><error-handling><randomized-algorithms>","3","0",""
"66343","2020-01-12 11:24:11","3","6862","<neural-network><software-recommendation>","2","1",""
"66345","2020-01-12 11:34:54","11","4710","<machine-learning><deep-learning><statistics><feature-selection><performance>","1","","66346"
"66350","2020-01-12 13:48:25","36","7301","<machine-learning-model><training><supervised-learning><accuracy><overfitting>","8","7",""
"66352","2020-01-12 14:32:50","2","39","<decision-trees>","0","",""
"66353","2020-01-12 14:54:32","2","42","<kernel>","0","",""
"66354","2020-01-12 15:13:39","2","32","<cnn><backpropagation>","0","",""
"66356","2020-01-12 15:42:07","3","615","<machine-learning><python><anomaly-detection><outlier>","4","",""
"66359","2020-01-12 15:59:33","2","35","<statistics>","1","","66360"
"66362","2020-01-12 17:45:48","2","98","<statistics><logistic-regression>","0","",""
"66366","2020-01-12 20:24:40","1","9","<c>","0","",""
"66367","2020-01-12 20:31:17","1","140","<text-mining><text><word>","0","",""
"66368","2020-01-12 20:38:21","1","120","<career>","0","",""
"66370","2020-01-12 20:58:24","1","27","<ensemble-modeling><ensemble>","1","","66396"
"66374","2020-01-13 02:11:56","3","76","<r><linear-regression>","1","","66439"
"66377","2020-01-13 04:06:30","5","431","<convolution><transfer-learning><mnist>","1","1",""
"66379","2020-01-13 06:09:25","1","49","<deep-learning><computer-vision><convolution><object-detection>","0","",""
"66380","2020-01-13 06:25:17","2","828","<machine-learning><python><multiclass-classification><data-science-model><multilabel-classification>","1","","66397"
"66381","2020-01-13 06:47:57","2","55","<sampling><search>","1","",""
"66383","2020-01-13 08:07:16","1","25","<data-science-model><ai>","0","",""
"66384","2020-01-13 08:29:47","2","105","<neural-network><keras><image-classification><mnist><convolutional-neural-network>","0","",""
"66386","2020-01-13 08:53:29","1","1096","<rnn>","1","",""
"66388","2020-01-13 08:57:46","2","2180","<python><scikit-learn><multilabel-classification>","2","3","68410"
"66389","2020-01-13 09:10:30","2","3982","<machine-learning><python><regression><cross-validation><grid-search>","1","1",""
"66390","2020-01-13 09:46:29","1","19","<data><structural-equation-modelling><exploratory-factor-analysis>","0","",""
"66391","2020-01-13 09:55:46","4","193","<machine-learning><deep-learning><ocr>","1","3",""
"66393","2020-01-13 10:06:51","1","191","<machine-learning><training><automl>","1","",""
"66394","2020-01-13 10:07:32","2","3261","<nlp><pytorch><bert><openai-gpt>","1","1","66399"
"66398","2020-01-13 10:40:18","3","1307","<nlp><text-mining><chatbot><question-answering>","2","",""
"66401","2020-01-13 11:22:30","1","669","<machine-learning><keras><tensorflow><computer-vision>","0","",""
"66403","2020-01-13 12:10:53","1","444","<machine-learning><predictive-modeling><machine-learning-model><data-science-model>","1","",""
"66405","2020-01-13 13:14:03","1","71","<r><forecasting>","1","",""
"66410","2020-01-13 14:41:58","2","1189","<machine-learning><neural-network><cnn><loss-function>","1","",""
"66412","2020-01-13 15:08:08","3","319","<neural-network><deep-learning><keras><embeddings>","1","","66452"
"66414","2020-01-13 15:39:53","3","34","<classification><sampling>","1","1",""
"66416","2020-01-13 16:07:07","2","7279","<neural-network><gradient-descent><backpropagation>","2","","66418"
"66419","2020-01-13 16:18:36","4","4748","<python><pandas><dataframe><jupyter>","1","",""
"66422","2020-01-13 16:30:31","3","290","<machine-learning><python><anomaly-detection>","1","",""
"66426","2020-01-13 17:13:56","2","58","<statistics><mathematics><theory><encoder>","1","",""
"66430","2020-01-13 19:21:21","3","1011","<deep-learning><gradient-descent><convolutional-neural-network>","1","","66465"
"66432","2020-01-13 20:54:22","2","60","<scikit-learn><python-3.x>","0","",""
"66434","2020-01-13 22:22:48","3","39","<python><predictive-modeling><model-selection><implementation>","0","",""
"66441","2020-01-14 02:05:04","2","359","<machine-learning><optimization><matlab><hyperparameter><hyperparameter-tuning>","1","1",""
"66443","2020-01-14 04:59:26","0","40","<data-analysis><churn>","0","",""
"66447","2020-01-14 09:12:08","1","58","<python><pca>","1","","66451"
"66448","2020-01-14 09:17:02","1","719","<machine-learning><deep-learning><ai>","1","1",""
"66453","2020-01-14 10:24:50","2","84","<machine-learning><neural-network><predictive-modeling><algorithms><model-selection>","1","",""
"66456","2020-01-14 12:24:09","1","81","<keras><tensorflow>","1","",""
"66458","2020-01-14 12:53:25","0","80","<training><accuracy>","2","",""
"66461","2020-01-14 14:23:35","1","191","<scipy><matrix><sparse>","0","",""
"66462","2020-01-14 14:27:27","0","22","<dataset><research><methodology><methods>","1","","66464"
"66463","2020-01-14 14:34:59","0","58","<scikit-learn><random-forest><decision-trees><feature-construction>","1","",""
"66471","2020-01-14 15:49:02","1","687","<python><nlp><word-embeddings>","1","1","66478"
"66473","2020-01-14 16:10:21","1","67","<machine-learning><python><data-science-model><missing-data><data-imputation>","0","",""
"66477","2020-01-14 17:59:52","1","167","<machine-learning><deep-learning><self-study>","1","1","66481"
"66482","2020-01-14 20:45:09","1","87","<machine-learning><python><convolution><backpropagation><numpy>","1","","66485"
"66484","2020-01-14 21:32:39","1","131","<python><scikit-learn><linear-regression>","2","",""
"66486","2020-01-14 21:46:38","2","160","<logistic-regression><loss-function><pytorch>","1","","66897"
"66488","2020-01-14 22:24:52","2","23","<machine-learning><time-series><rnn>","0","",""
"66491","2020-01-15 00:54:32","2","28","<machine-learning-model><learning>","0","",""
"66493","2020-01-15 01:58:30","2","31","<machine-learning><python><optimization><hyperparameter><hyperparameter-tuning>","0","",""
"66495","2020-01-15 05:12:50","1","10","<r><hardware>","0","",""
"66496","2020-01-15 05:13:23","2","61","<python><random-forest><xgboost><hyperparameter-tuning><bayesian-networks>","0","1",""
"66498","2020-01-15 05:51:47","2","78","<machine-learning><statistics><feature-engineering><probability><sampling>","0","1",""
"66499","2020-01-15 06:07:05","1","42","<deep-learning><weight-initialization>","0","",""
"66502","2020-01-15 07:21:24","1","25","<python><dataset>","0","",""
"66503","2020-01-15 07:45:04","3","126","<machine-learning><python><classification><optimization>","2","1",""
"66504","2020-01-15 07:49:03","2","12","<machine-learning>","0","",""
"66506","2020-01-15 07:59:16","3","43","<python><algorithms><kernel>","1","",""
"66513","2020-01-15 12:07:21","1","1585","<scikit-learn><random-forest>","1","1","66515"
"66514","2020-01-15 12:31:27","2","32","<python><computer-vision>","1","",""
"66519","2020-01-15 13:49:09","1","65","<distribution><sql>","0","1",""
"66520","2020-01-15 13:54:37","2","101","<machine-learning><statistics><recommender-system>","0","1",""
"66521","2020-01-15 14:02:33","1","431","<machine-learning><xgboost><word-embeddings><categorical-data><embeddings>","3","",""
"66524","2020-01-15 14:55:09","9","912","<machine-learning><feature-selection><decision-trees><logistic-regression><explainable-ai>","2","4","66525"
"66526","2020-01-15 16:37:47","1","26","<deep-learning><cnn><optimization>","0","",""
"66527","2020-01-15 17:52:45","1","46","<image>","1","",""
"66528","2020-01-15 18:23:53","2","2884","<matplotlib><seaborn>","1","","66671"
"66530","2020-01-15 19:27:26","0","2739","<pandas>","1","",""
"66532","2020-01-15 20:05:55","2","112","<regression><collinearity><pearsons-correlation-coefficient>","1","",""
"66536","2020-01-15 21:59:27","1","80","<anaconda><pip><windows>","0","",""
"66538","2020-01-15 22:08:33","0","697","<deep-learning><computer-vision>","1","",""
"66539","2020-01-15 22:22:26","0","30","<mathematics>","1","",""
"66540","2020-01-15 22:34:22","2","69","<machine-learning><keras><tensorflow><unsupervised-learning><supervised-learning>","0","",""
"66541","2020-01-16 01:40:34","1","20","<machine-learning>","0","",""
"66547","2020-01-16 05:10:26","1","65","<machine-learning><logistic-regression>","1","",""
"66548","2020-01-16 05:16:37","2","129","<decision-trees><multiclass-classification>","1","1",""
"66550","2020-01-16 06:43:12","1","33","<machine-learning><python><deep-learning><keras><text-classification>","0","",""
"66551","2020-01-16 06:45:13","1","214","<cnn><image-preprocessing>","1","","66554"
"66553","2020-01-16 07:32:24","1","34","<keras><tensorflow><object-detection><yolo>","0","1",""
"66560","2020-01-16 09:15:28","1","19","<statistics><excel><implementation>","0","",""
"66563","2020-01-16 09:46:57","4","307","<machine-learning><cnn><computer-vision>","2","","66569"
"66570","2020-01-16 10:52:43","1","44","<machine-learning><python><multiclass-classification>","1","",""
"66572","2020-01-16 11:20:46","3","196","<deep-learning><cnn>","1","","66834"
"66573","2020-01-16 11:28:43","2","34","<machine-learning><deep-learning><gan><generative-models><mathematics>","0","",""
"66574","2020-01-16 12:07:15","2","21","<computer-vision><image-preprocessing><opencv>","0","",""
"66575","2020-01-16 12:18:48","1","39","<r><linear-regression><glm>","1","","66576"
"66577","2020-01-16 12:35:11","8","3383","<machine-learning><python><deep-learning><keras><object-detection>","5","4","66908"
"66578","2020-01-16 12:47:25","3","523","<machine-learning><time-series><machine-learning-model>","2","3",""
"66581","2020-01-16 13:28:26","3","1788","<machine-learning><python><optimization><loss-function><f1score>","2","",""
"66582","2020-01-16 13:47:16","1","20","<dataset>","0","",""
"66584","2020-01-16 14:21:09","3","115","<neural-network><keras><cnn><image-recognition><siamese-networks>","0","",""
"66585","2020-01-16 14:35:50","2","38","<classification><machine-learning-model>","1","","66593"
"66586","2020-01-16 15:09:53","1","112","<machine-learning><scikit-learn>","1","","66601"
"66587","2020-01-16 15:18:22","3","313","<machine-learning><neural-network><deep-learning><statistics><logistic-regression>","1","","66592"
"66588","2020-01-16 15:24:09","2","26","<markov-hidden-model>","0","",""
"66590","2020-01-16 15:40:05","4","32752","<r><visualization><ggplot2>","1","2","66609"
"66591","2020-01-16 15:42:35","5","69","<neural-network><optimization>","1","1",""
